Year,Month,Rainfall_mm,Temperature_C,Water_Consumption_MLD,Reservoir_Level_MCM,Population,Water_Availability_MLD,Scarcity_Level
2021,9,145.9,28.4,529.98,255.79,3784192,586.05,Medium
2021,9,260.3,28.5,412.3,330.81,3491763,923.9,Low
2021,9,43.9,31.5,434.21,213.77,3045506,474.75,Medium
2021,9,106.5,29.1,383.73,277.58,2861663,670.24,Low
2021,9,122.2,26.6,542.37,207.73,3441799,442.21,Medium
2021,9,88.9,28.6,414.21,181.95,2642658,434.78,Medium
2021,9,256.7,28.0,637.15,333.17,3861836,899.23,Low
2021,9,79.8,29.8,540.52,202.42,4054125,416.11,High
2021,9,272.2,30.9,267.93,287.31,1459100,846.9,Low
2021,9,184.5,25.7,541.46,157.01,4272604,319.68,High
2021,9,78.1,28.2,614.6,241.23,4292076,545.1,Medium
2021,9,42.1,30.8,826.3,165.82,5339827,190.21,High
2021,9,31.1,27.0,308.9,252.02,3280550,606.02,Low
2021,9,73.1,27.6,299.05,238.16,2043545,647.26,Low
2021,10,17.7,28.5,332.52,174.34,2197395,338.61,Medium
2021,10,38.4,26.8,311.91,184.39,3190707,514.56,Low
2021,10,25.2,29.2,308.8,170.62,2299916,406.33,Low
2021,10,33.2,27.4,298.16,251.19,2445500,638.83,Low
2021,10,17.9,25.9,439.37,211.64,3448001,486.05,Medium
2021,10,78.5,25.4,185.43,240.02,1451005,637.57,Low
2021,10,17.1,28.3,568.16,155.18,4070385,263.21,High
2021,10,53.0,27.4,721.87,137.02,4101176,239.63,High
2021,10,89.7,28.5,335.52,245.5,2910562,657.01,Low
2021,10,54.0,27.3,554.67,178.09,4694305,394.18,High
2021,10,13.3,29.5,163.52,126.54,1091296,363.51,Low
2021,10,50.6,25.8,501.61,204.0,3786566,390.85,High
2021,10,29.7,27.8,572.82,214.29,3532108,397.4,High
2021,10,72.1,25.0,108.54,198.08,980105,535.9,Low
2021,10,65.2,29.0,505.42,209.98,3634834,498.34,Medium
2021,10,167.4,27.8,538.57,266.44,5538676,608.16,Medium
2021,10,48.1,27.8,432.14,211.66,3002667,515.68,Medium
2021,10,31.2,27.5,511.81,206.18,3894830,430.9,Medium
2021,10,11.1,28.6,552.28,196.36,4012642,344.1,High
2021,11,14.1,25.7,817.73,119.91,5165562,73.14,High
2021,11,133.0,26.5,509.58,209.73,5173496,500.06,Medium
2021,11,34.8,28.1,505.39,192.9,3465786,388.04,High
2021,11,48.3,29.8,865.31,164.86,5469111,194.8,High
2021,11,18.8,25.1,282.01,247.94,2902527,611.91,Low
2021,11,30.1,26.8,598.96,163.4,4109248,278.54,High
2021,11,35.1,22.5,318.24,217.41,2286530,592.45,Low
2021,11,20.2,26.4,571.65,175.85,4410699,279.77,High
2021,11,208.2,25.6,249.7,240.57,2127553,712.35,Low
2021,11,36.6,25.5,455.04,146.72,4265389,275.91,High
2021,11,12.1,25.9,364.21,183.0,2370591,437.57,Low
2021,11,16.1,24.2,529.26,159.25,3753332,310.14,High
2021,11,68.0,27.8,683.88,183.73,5257984,285.35,High
2021,12,75.9,23.2,421.92,225.68,3890024,515.89,Low
2021,12,65.3,25.3,453.47,242.16,3606506,587.4,Low
2021,12,49.2,26.7,412.51,216.27,2807794,511.79,Low
2021,12,22.3,25.3,525.21,153.32,5073758,265.62,High
2021,12,46.8,25.9,478.79,225.09,3808954,469.41,Medium
2021,12,9.1,25.5,269.12,242.21,2047201,616.53,Low
2021,12,22.6,23.1,197.89,196.76,1354457,554.3,Low
2021,12,71.0,26.3,158.77,199.57,1169473,590.14,Low
2021,12,103.7,26.3,271.79,217.0,2177681,556.93,Low
2021,12,64.1,27.5,550.03,242.0,4199697,521.77,Medium
2021,12,28.0,23.9,252.84,178.66,1567921,419.95,Low
2021,12,48.3,29.0,664.08,148.23,4727907,208.08,High
2022,1,160.4,25.8,742.07,199.48,4534275,384.56,High
2022,1,18.9,26.7,220.4,179.26,2103455,427.62,Low
2022,1,40.9,25.4,147.81,231.23,1093418,610.73,Low
2022,1,97.1,29.1,271.94,213.56,1724809,555.1,Low
2022,1,35.0,29.5,613.71,144.32,4059025,230.62,High
2022,1,7.4,24.9,553.91,208.52,4228604,411.94,High
2022,1,89.5,29.4,211.31,177.32,1742765,559.32,Low
2022,1,40.9,26.1,322.99,266.42,2407821,716.36,Low
2022,1,13.6,26.3,648.11,160.38,4104425,221.75,High
2022,1,44.2,24.5,784.41,191.48,5317226,290.05,High
2022,1,14.7,26.9,291.21,169.33,2452937,382.6,Low
2022,1,60.9,30.8,506.49,241.46,4399999,580.76,Medium
2022,1,21.5,21.4,303.88,181.32,3109327,436.99,Low
2022,1,48.8,25.9,590.5,146.68,4494210,219.35,High
2022,1,13.9,27.6,469.17,148.18,3674495,263.27,High
2022,1,125.2,29.4,550.22,205.31,4234444,503.81,Medium
2022,1,26.8,24.8,158.43,180.57,1187594,483.8,Low
2022,2,31.8,29.1,439.04,171.1,3621689,304.53,High
2022,2,141.8,28.0,685.86,264.21,4936371,596.62,Medium
2022,2,16.4,29.4,542.22,100.62,4280919,154.71,High
2022,2,52.4,27.5,293.01,255.67,1988998,615.14,Low
2022,2,61.8,26.6,343.59,221.32,2871845,549.17,Low
2022,2,30.5,27.1,684.17,190.69,4587679,245.98,High
2022,2,78.1,29.0,401.34,209.27,2733209,461.53,Medium
2022,2,83.8,25.9,383.61,180.38,3257977,411.17,Medium
2022,2,28.4,28.4,136.48,165.41,1102455,451.7,Low
2022,2,47.7,28.7,647.26,203.15,5404239,372.47,High
2022,2,64.6,27.3,468.85,237.23,3858253,548.24,Medium
2022,2,39.1,28.4,324.93,137.85,2542032,319.72,Medium
2022,2,62.6,25.5,235.07,165.09,1756232,401.87,Low
2022,2,68.3,28.2,755.75,149.56,5142445,238.79,High
2022,2,116.4,30.5,344.98,270.29,2479634,677.22,Low
2022,2,31.0,29.5,554.32,199.27,4006564,428.14,High
2022,2,13.5,28.3,248.25,194.83,2168505,491.89,Low
2022,2,50.7,27.9,286.48,177.99,1760482,377.42,Low
2022,2,103.0,28.0,203.32,197.63,1471597,554.4,Low
2022,2,72.0,26.9,218.41,251.81,1627318,645.81,Low
2022,3,100.2,31.7,642.88,153.59,3993149,337.71,High
2022,3,23.8,29.9,284.91,189.37,2459901,441.91,Low
2022,3,11.9,29.8,232.21,217.07,1620823,564.8,Low
2022,3,32.9,29.3,564.59,192.02,3817079,390.9,High
2022,3,21.5,29.4,616.62,122.78,5054629,159.48,High
2022,3,7.7,31.6,689.23,137.62,4441079,146.45,High
2022,3,74.7,28.4,407.89,232.82,2560021,558.39,Low
2022,3,74.3,32.1,352.29,276.91,1877915,685.7,Low
2022,3,3.7,30.3,699.56,181.82,4997554,261.63,High
2022,3,39.2,28.4,258.24,160.63,1868345,398.19,Low
2022,3,46.0,30.0,189.98,211.91,1054537,642.14,Low
2022,3,16.8,28.8,530.8,153.18,3876422,291.96,High
2022,3,14.0,27.4,515.02,194.77,3317974,386.07,High
2022,3,39.9,28.1,566.36,182.1,3701108,389.1,High
2022,3,24.3,28.1,745.88,142.4,4896742,171.11,High
2022,3,55.1,32.0,358.91,246.28,2874142,543.86,Low
2022,3,45.5,27.5,477.93,234.32,3192985,490.54,Medium
2022,3,62.9,30.4,392.11,207.34,2834695,498.0,Low
2022,3,42.3,27.4,272.17,198.18,2267878,466.41,Low
2022,3,17.4,32.6,334.62,191.46,2613960,367.84,Medium
2022,3,82.5,32.9,990.6,220.76,5447149,324.21,High
2022,4,27.9,31.0,281.03,223.55,1952531,517.24,Low
2022,4,62.9,33.5,642.34,234.03,4528310,422.88,High
2022,4,44.1,29.7,775.36,173.5,5335851,286.46,High
2022,4,42.7,29.6,434.17,158.41,2750596,321.35,High
2022,4,82.5,35.8,590.09,195.38,4438172,452.66,High
2022,4,59.0,30.9,372.64,206.45,2633475,448.33,Low
2022,4,94.7,30.4,169.36,219.93,1086889,660.72,Low
2022,4,18.1,32.2,301.33,174.15,2545000,396.65,Low
2022,4,54.7,32.0,625.76,175.78,5399435,321.88,High
2022,4,23.2,32.2,553.21,149.91,3952447,224.88,High
2022,4,17.9,33.7,332.25,146.73,2097935,305.73,Medium
2022,4,50.7,29.8,358.44,236.44,2828261,570.74,Low
2022,4,34.9,28.5,155.61,213.63,1345332,556.71,Low
2022,4,30.5,31.3,182.87,188.5,1436307,485.8,Low
2022,4,12.7,33.1,930.67,125.26,5484919,76.4,High
2022,4,11.0,32.7,161.76,242.52,1096091,650.97,Low
2022,4,13.6,34.5,445.06,166.42,3071471,392.93,Medium
2022,5,32.1,32.7,359.31,235.91,2125980,550.29,Low
2022,5,39.3,33.6,313.03,189.0,2177753,450.08,Low
2022,5,18.9,33.5,249.18,197.46,1529675,499.76,Low
2022,5,67.4,34.5,350.81,199.79,2338386,395.72,Medium
2022,5,12.3,32.7,778.99,116.43,5231308,50.0,High
2022,5,34.3,31.7,566.43,201.79,3291607,400.28,High
2022,5,48.4,37.2,846.63,196.39,4547707,245.48,High
2022,5,16.9,35.4,731.05,146.97,4802346,154.95,High
2022,5,57.9,33.2,144.08,154.76,974240,456.05,Low
2022,5,37.6,32.0,246.25,162.21,1885848,339.69,Low
2022,5,25.0,32.4,431.55,181.7,3822098,378.91,Medium
2022,5,24.4,31.6,463.42,202.01,3591680,375.65,Medium
2022,5,69.1,35.6,638.24,259.97,4933640,583.44,Medium
2022,5,26.1,30.2,640.07,196.7,4279664,400.16,High
2022,5,30.5,31.0,325.81,227.02,2124324,478.63,Low
2022,5,36.6,30.2,285.16,174.82,1714492,421.09,Low
2022,6,114.2,28.8,687.75,209.25,4397929,363.16,High
2022,6,47.1,34.3,288.74,192.32,1671244,485.44,Low
2022,6,9.5,30.3,163.19,205.39,1209285,546.82,Low
2022,6,139.1,31.8,297.95,259.28,2362985,694.78,Low
2022,6,127.3,31.6,237.6,188.79,1714015,527.77,Low
2022,6,106.8,35.1,635.94,227.78,5068427,424.19,High
2022,6,45.8,33.3,616.4,199.18,4319592,354.36,High
2022,6,69.6,34.8,568.26,170.03,4393784,362.15,High
2022,6,77.4,30.2,710.7,173.61,5018499,306.75,High
2022,6,51.5,31.6,188.72,193.18,1331694,545.93,Low
2022,6,30.0,31.1,187.01,178.91,1496752,454.76,Low
2022,6,32.7,31.6,623.43,152.92,4542828,197.58,High
2022,6,95.5,32.8,477.62,180.52,3766540,306.76,High
2022,6,100.4,34.4,604.01,175.57,3938298,354.57,High
2022,6,157.5,30.8,633.59,225.69,5542693,458.37,High
2022,6,241.9,33.6,520.7,277.81,3218376,744.29,Low
2022,6,88.5,35.2,291.63,230.66,1924935,627.0,Low
2022,6,14.4,29.7,522.22,167.3,3220958,284.32,High
2022,7,109.9,32.8,634.16,155.2,3894258,155.92,High
2022,7,288.1,31.3,579.08,304.35,3556549,769.43,Low
2022,7,123.9,30.9,473.6,277.86,3144530,679.66,Low
2022,7,94.7,30.9,629.49,157.97,4290747,275.98,High
2022,7,288.2,32.3,230.03,342.28,1523741,1013.42,Low
2022,7,170.8,29.4,171.65,274.58,1272384,792.24,Low
2022,7,376.3,29.9,638.7,343.79,4091815,950.66,Low
2022,7,15.9,30.8,548.77,208.17,4558749,338.45,High
2022,7,113.6,34.5,559.19,211.61,5092060,422.08,High
2022,7,271.0,29.8,369.27,247.39,2912298,671.06,Low
2022,8,120.9,28.5,403.68,183.79,2920613,455.76,Medium
2022,8,64.9,30.5,574.27,216.18,3701660,518.48,Medium
2022,8,116.7,29.9,560.08,201.92,4132566,450.54,Medium
2022,8,55.1,32.5,499.76,202.58,3612321,451.5,Medium
2022,8,103.1,28.9,759.89,205.05,5359634,351.6,High
2022,8,9.9,30.3,570.42,194.37,3304353,367.85,High
2022,8,153.1,31.3,709.09,176.28,4618653,376.4,High
2022,8,81.6,29.5,380.76,198.02,2495563,527.7,Low
2022,8,54.9,30.3,142.65,232.37,1114684,645.4,Low
2022,8,111.9,30.6,632.85,251.06,4754260,561.64,Medium
2022,8,27.0,29.2,181.05,269.88,1709220,759.84,Low
2022,8,66.8,29.6,616.73,174.31,5258150,351.12,High
2022,9,321.6,30.1,166.45,386.75,1641295,1189.4,Low
2022,9,33.3,29.0,305.83,216.29,2399354,488.73,Low
2022,9,147.1,28.9,600.2,223.86,4717950,482.36,Medium
2022,9,117.7,27.8,343.33,215.96,3124491,579.45,Low
2022,9,208.8,27.4,393.29,233.72,3053540,636.94,Low
2022,9,265.8,29.2,208.81,316.48,1718341,970.37,Low
2022,9,320.9,27.9,441.94,297.18,3392345,795.45,Low
2022,9,159.0,27.8,593.61,229.85,4326204,572.25,Medium
2022,9,60.4,28.1,321.72,209.74,2602565,508.17,Low
2022,9,143.0,28.4,809.13,241.39,5157343,470.1,High
2022,9,267.0,28.4,266.98,284.36,2007583,843.71,Low
2022,9,23.9,31.5,643.23,132.44,4731642,145.83,High
2022,9,86.1,29.2,578.31,250.28,3847575,578.92,Medium
2022,9,212.6,30.4,768.99,255.93,4656592,536.27,High
2022,9,57.6,26.3,453.36,176.73,3319847,327.75,High
2022,9,156.7,28.4,580.63,235.73,5178193,471.63,Medium
2022,9,47.3,27.4,573.31,188.77,3882562,362.38,High
2022,10,27.8,25.5,176.7,207.23,1428047,544.82,Low
2022,10,44.5,27.6,337.29,205.73,2408387,497.87,Low
2022,10,40.8,30.0,161.61,235.23,1153034,649.96,Low
2022,10,76.4,30.8,120.62,227.86,1114162,685.98,Low
2022,10,52.9,27.9,584.56,188.24,4155609,298.25,High
2022,10,37.9,27.8,413.91,189.54,3375348,422.06,Medium
2022,10,52.3,26.3,237.46,195.13,1649203,517.8,Low
2022,10,37.8,28.1,513.57,135.2,3513864,223.83,High
2022,10,57.3,26.9,789.28,135.15,5044768,208.97,High
2022,10,137.2,26.0,267.26,238.52,2484262,563.89,Low
2022,10,115.3,25.5,320.39,207.18,2423236,545.75,Low
2022,10,34.8,25.1,439.35,154.1,2959935,319.99,High
2022,10,29.4,29.7,295.02,168.1,2890470,381.27,Low
2022,11,47.7,29.9,337.63,229.12,3099271,497.23,Low
2022,11,44.1,24.9,248.83,170.59,2316801,402.9,Low
2022,11,10.5,24.5,236.25,203.67,1391557,538.34,Low
2022,11,41.2,26.7,191.16,206.41,1763428,490.13,Low
2022,11,26.4,28.7,578.21,177.28,4402353,276.33,High
2022,11,35.3,25.9,577.65,150.86,4055881,308.69,High
2022,11,43.0,24.8,479.76,206.52,5136260,375.99,High
2022,11,32.1,23.3,517.32,142.76,3878863,263.74,High
2022,11,76.9,26.9,580.44,194.95,4157199,342.59,High
2022,11,55.1,30.6,634.51,195.79,4239991,337.88,High
2022,11,65.1,25.4,403.36,195.26,3570283,495.65,Low
2022,11,17.9,30.5,727.68,115.66,4474534,50.0,High
2022,11,61.3,26.6,132.99,243.81,1160074,743.85,Low
2022,11,56.8,28.5,473.45,201.83,3470016,426.23,Medium
2022,11,20.0,25.3,227.98,208.96,1674987,472.58,Low
2022,11,10.2,27.5,510.26,228.97,4724894,492.83,Medium
2022,11,41.4,26.3,334.02,146.31,3054163,266.94,High
2022,11,44.8,26.4,535.45,185.87,4496586,317.16,High
2022,11,61.4,25.4,273.07,258.06,2282240,655.61,Low
2022,12,46.0,27.7,578.08,147.03,4381470,255.5,High
2022,12,28.2,26.0,509.66,122.48,4388614,242.35,High
2022,12,22.2,25.0,458.36,126.33,3673929,106.3,High
2022,12,42.7,26.2,499.47,151.03,3609734,268.18,High
2022,12,35.1,26.9,920.06,122.42,5626206,72.02,High
2022,12,43.6,29.5,618.25,204.23,4341359,366.24,High
2022,12,36.4,26.4,416.65,167.66,3088267,347.78,Medium
2022,12,30.3,27.1,553.41,177.39,5556854,385.57,High
2022,12,12.3,25.6,752.49,140.16,5248439,158.24,High
2022,12,20.3,25.9,621.38,153.92,4419178,232.51,High
2022,12,24.5,24.3,213.29,242.51,1696689,588.31,Low
2022,12,31.2,26.6,405.99,174.97,3419870,351.57,Medium
2023,1,14.9,27.0,509.55,191.6,3922482,345.25,High
2023,1,54.9,26.8,173.36,246.6,1210925,605.03,Low
2023,1,35.0,26.7,685.34,190.58,4901726,269.1,High
2023,1,29.1,21.7,636.31,188.76,4258066,389.15,High
2023,1,48.6,29.3,474.71,162.83,3860946,350.85,High
2023,1,50.4,25.8,568.33,223.65,4544684,443.98,High
2023,1,38.4,28.6,190.85,142.25,1233067,393.16,Low
2023,1,39.9,27.1,399.72,149.03,2936327,310.09,High
2023,1,57.2,25.5,707.79,183.76,5427435,297.86,High
2023,2,80.4,26.3,783.81,166.39,5060366,215.29,High
2023,2,19.2,28.2,600.97,229.7,3684310,449.48,High
2023,2,27.8,27.8,204.95,193.77,1349471,462.99,Low
2023,2,45.5,31.5,425.39,186.62,2834951,336.69,High
2023,2,74.3,26.9,466.39,233.03,3898928,482.62,Medium
2023,2,20.6,29.3,589.84,150.13,4860007,217.96,High
2023,2,50.7,29.9,376.65,225.61,2831455,521.35,Low
2023,2,30.2,26.9,236.49,212.93,1651804,522.48,Low
2023,2,104.9,28.1,178.92,295.95,1665691,895.93,Low
2023,2,14.8,32.2,401.21,244.9,3241854,565.22,Low
2023,2,54.1,28.4,569.3,140.41,3939161,236.56,High
2023,2,15.4,28.1,125.47,188.06,978345,472.25,Low
2023,2,22.1,29.3,381.64,187.52,3237389,406.93,Medium
2023,2,90.7,26.5,478.93,197.58,4826935,404.78,Medium
2023,2,37.7,25.7,411.86,229.66,3560110,674.51,Low
2023,2,12.3,27.6,407.14,227.12,3227009,525.44,Low
2023,2,22.1,27.8,584.08,176.72,4784055,351.08,High
2023,2,39.0,28.1,208.64,238.57,2111724,639.67,Low
2023,3,30.7,28.5,498.51,201.93,3835168,471.09,Medium
2023,3,19.2,31.0,712.3,145.86,5276693,246.46,High
2023,3,9.5,30.9,197.19,152.17,1215965,357.63,Low
2023,3,51.3,31.0,382.41,202.31,2386262,451.36,Medium
2023,3,200.1,28.9,272.46,269.07,1674406,777.35,Low
2023,3,42.2,28.4,300.36,187.84,2301330,416.07,Low
2023,3,88.8,26.9,578.37,158.3,3957720,286.45,High
2023,3,48.3,28.8,243.69,255.5,2448433,703.07,Low
2023,3,49.9,28.4,677.95,156.31,4339106,292.98,High
2023,3,75.5,32.6,932.84,142.69,5442125,148.77,High
2023,3,67.8,29.0,253.86,166.96,2130454,458.42,Low
2023,3,22.3,28.5,583.18,208.46,4536615,402.17,High
2023,3,71.0,30.8,185.07,211.12,1299022,534.07,Low
2023,3,21.4,30.4,455.95,189.91,3617527,395.77,Medium
2023,3,37.6,30.2,328.59,162.08,2830410,394.81,Low
2023,3,8.5,28.9,264.72,187.45,2549094,426.0,Low
2023,3,29.1,31.3,482.5,186.77,3760145,325.24,High
2023,3,4.0,31.3,446.03,164.57,3549153,286.72,High
2023,3,55.6,31.1,290.64,165.89,2050771,416.1,Low
2023,3,18.9,32.9,372.43,158.57,2807789,286.93,High
2023,3,89.3,31.4,614.81,196.71,4439104,351.5,High
2023,4,88.9,33.4,226.11,169.88,2023283,413.7,Low
2023,4,38.0,31.7,678.97,103.8,4814628,50.0,High
2023,4,49.0,27.7,239.29,172.55,1935042,476.25,Low
2023,4,82.8,33.4,394.62,175.29,2319110,372.97,Medium
2023,4,28.8,32.2,226.76,139.48,1466949,283.57,Low
2023,4,73.9,28.8,501.4,213.33,4125143,416.97,Medium
2023,4,79.4,31.4,710.19,198.77,5313807,379.13,High
2023,4,22.6,32.6,163.84,164.21,1021077,438.83,Low
2023,4,55.2,31.9,577.43,203.33,3992745,429.57,High
2023,4,11.4,32.7,676.47,180.82,4920976,319.64,High
2023,4,169.4,31.2,578.61,206.65,4502916,411.93,High
2023,4,60.2,31.0,568.95,158.79,3512336,254.97,High
2023,4,24.3,31.7,415.81,242.35,2865259,586.61,Low
2023,4,28.3,30.0,145.87,146.13,1161186,365.48,Low
2023,4,64.3,31.8,452.03,170.83,2867635,335.77,High
2023,4,88.9,31.3,346.77,237.36,2620581,523.48,Low
2023,5,39.5,33.6,400.14,209.29,2852788,468.63,Medium
2023,5,15.2,34.9,308.24,204.13,2420787,520.39,Low
2023,5,107.3,33.1,506.09,242.43,3094623,514.32,Medium
2023,5,20.6,32.3,293.2,210.55,1636012,494.34,Low
2023,5,116.9,33.6,589.25,221.33,4049760,446.09,High
2023,5,33.8,35.8,248.67,217.18,1492770,535.51,Low
2023,5,8.0,32.8,355.86,132.11,2382848,290.77,Medium
2023,5,61.4,35.4,464.26,247.52,3044580,557.2,Low
2023,5,13.8,34.4,167.15,178.3,1194051,446.45,Low
2023,5,124.5,34.0,484.26,232.62,3365592,597.02,Low
2023,5,178.6,34.1,426.63,265.7,2256742,659.44,Low
2023,5,42.4,32.6,356.45,238.57,3411665,615.81,Low
2023,5,158.0,32.7,404.54,186.81,2468099,536.86,Low
2023,5,14.6,33.2,474.36,178.39,2758640,328.85,High
2023,5,59.2,30.5,681.8,223.01,4657839,380.72,High
2023,5,22.5,34.0,750.16,128.28,5740975,136.07,High
2023,5,46.8,32.7,321.48,198.58,1950491,455.52,Low
2023,6,207.5,34.7,673.4,256.01,4066137,557.16,Medium
2023,6,167.6,32.7,871.38,202.81,5764646,330.53,High
2023,6,71.6,30.3,834.92,198.96,5274691,307.86,High
2023,6,109.9,30.5,466.84,202.04,3324943,446.16,Medium
2023,6,64.2,31.1,351.65,146.85,2011393,326.99,Medium
2023,6,28.1,36.7,404.29,158.3,2479680,313.28,High
2023,6,237.5,31.3,160.65,323.11,1234181,966.57,Low
2023,6,57.2,36.3,285.08,234.44,1938909,566.28,Low
2023,6,51.3,31.6,991.02,151.12,5515191,87.88,High
2023,6,46.1,31.2,197.33,207.14,1110970,528.32,Low
2023,6,347.5,34.5,250.75,261.66,2015133,837.63,Low
2023,6,84.8,30.6,342.95,203.06,2649590,500.02,Low
2023,7,53.5,33.7,387.58,178.72,3778419,450.38,Medium
2023,7,30.7,29.5,498.69,171.92,3211029,299.91,High
2023,7,30.0,33.4,439.37,137.62,2691339,298.61,High
2023,7,63.2,32.8,180.39,255.96,1114225,657.94,Low
2023,7,61.1,32.6,584.14,160.64,4604718,268.87,High
2023,7,86.8,30.8,273.21,213.62,2584624,579.77,Low
2023,7,71.0,30.1,689.2,159.62,5045497,256.4,High
2023,7,327.5,30.4,393.27,327.51,2644049,920.48,Low
2023,7,235.6,31.0,892.95,218.02,5260149,400.85,High
2023,7,68.0,29.7,535.68,232.14,3092238,531.16,Medium
2023,7,29.8,33.5,391.21,176.22,3068401,321.88,Medium
2023,7,95.1,28.8,381.45,227.33,2635370,556.88,Low
2023,7,73.5,31.2,158.6,221.87,1017053,604.96,Low
2023,7,101.6,30.7,639.18,146.03,4277122,244.34,High
2023,7,72.6,27.0,428.79,258.33,4434471,605.48,Low
2023,7,422.0,29.8,535.76,307.51,3905727,870.3,Low
2023,8,214.5,27.1,239.2,285.56,1721010,849.07,Low
2023,8,213.9,29.0,439.17,330.1,2465987,854.48,Low
2023,8,62.8,30.8,272.69,154.91,1796526,339.64,Low
2023,8,139.5,27.1,577.74,282.03,4986680,587.77,Medium
2023,8,111.8,32.5,746.52,223.04,5670921,444.27,High
2023,8,408.3,30.7,256.02,388.6,1933269,1167.88,Low
2023,8,27.6,27.8,614.61,154.65,4043512,228.91,High
2023,8,56.6,29.4,180.46,270.6,1310786,644.75,Low
2023,8,105.6,28.4,213.26,191.26,1693009,521.94,Low
2023,8,66.8,28.7,234.9,254.26,1888780,715.03,Low
2023,8,75.4,29.6,627.32,184.86,4437136,395.44,High
2023,8,222.3,29.3,465.52,195.59,4012477,505.64,Medium
2023,8,53.7,30.0,648.66,168.53,4894462,280.12,High
2023,8,274.7,31.9,609.27,318.42,4575020,806.86,Low
2023,9,348.4,28.0,625.46,318.57,4547110,803.8,Low
2023,9,32.3,27.3,318.47,181.49,2462643,411.87,Low
2023,9,190.5,28.6,418.93,282.26,3452141,719.44,Low
2023,9,144.9,31.3,446.35,206.25,2608322,494.68,Medium
2023,9,130.4,28.1,309.83,295.89,2604038,751.68,Low
2023,9,96.7,29.6,221.21,255.34,1646658,708.93,Low
2023,9,16.2,24.6,278.55,210.67,2959038,539.23,Low
2023,9,129.3,25.2,261.01,266.61,2178624,678.83,Low
2023,9,66.8,28.2,496.5,162.21,3820700,300.19,High
2023,9,200.4,30.9,553.7,242.47,3413205,569.89,Medium
2023,9,66.6,29.1,439.49,183.34,3214486,447.25,Medium
2023,9,52.2,28.7,525.02,195.54,5075565,368.37,High
2023,9,57.3,28.5,278.08,209.88,2488096,538.1,Low
2023,9,82.7,29.2,289.16,209.64,2039922,531.3,Low
2023,9,158.4,24.9,272.34,314.34,2039274,877.49,Low
2023,9,65.9,28.6,416.79,229.21,3209049,589.99,Low
2023,9,211.1,28.9,577.66,249.1,3886515,603.77,Medium
2023,10,32.8,27.2,419.82,255.32,4329891,612.36,Low
2023,10,67.7,23.8,525.42,240.65,3699138,548.76,Medium
2023,10,29.9,29.4,522.1,162.47,4178521,238.83,High
2023,10,61.4,29.6,729.5,214.28,3745764,390.86,High
2023,10,22.6,28.1,232.67,165.85,2433162,403.67,Low
2023,10,9.4,25.9,588.61,229.51,5271022,476.49,Medium
2023,10,7.0,28.1,361.93,144.76,2902068,285.79,High
2023,10,146.2,29.2,196.96,300.2,1571679,910.02,Low
2023,10,19.6,24.9,795.16,173.73,4954479,176.26,High
2023,10,26.7,25.3,443.48,181.98,2773485,442.54,Medium
2023,10,5.2,28.3,513.4,167.8,3043583,282.88,High
2023,10,37.1,30.5,402.37,153.79,2312493,296.76,High
2023,10,54.5,28.7,424.49,200.86,3308902,470.79,Medium
2023,10,32.7,29.2,208.61,193.21,1515286,499.45,Low
2023,10,24.6,26.9,266.68,138.47,2060672,360.76,Low
2023,11,63.0,22.8,670.43,168.54,4841771,277.24,High
2023,11,39.1,24.4,575.75,158.87,4819239,314.96,High
2023,11,21.7,24.6,128.35,222.46,1258931,602.29,Low
2023,11,63.4,27.1,509.68,241.57,4350348,540.07,Medium
2023,11,51.7,26.4,170.72,202.84,1162242,608.07,Low
2023,11,39.9,27.6,630.52,168.44,4397079,288.67,High
2023,11,166.1,27.8,358.74,256.99,2606860,688.33,Low
2023,11,1.1,28.7,443.36,206.97,3451145,417.47,Medium
2023,11,29.6,27.3,345.68,198.88,3709593,396.79,Medium
2023,11,41.5,22.2,196.81,184.91,1654029,469.57,Low
2023,11,146.4,30.3,155.89,220.7,1366360,638.55,Low
2023,11,23.4,26.3,498.72,205.53,4344113,477.34,Medium
2023,11,52.3,27.5,431.0,157.37,3503483,315.07,High
2023,11,21.1,30.9,785.89,220.01,4570083,381.1,High
2023,11,13.3,27.7,759.61,130.3,4794132,115.49,High
2023,11,53.0,28.6,347.27,197.63,2188957,509.54,Low
2023,12,8.5,25.0,150.11,193.18,1307058,473.81,Low
2023,12,159.1,27.5,511.48,261.08,3060071,598.52,Medium
2023,12,32.1,23.6,480.0,193.41,3415770,421.42,Medium
2023,12,7.4,25.2,504.13,208.17,3215208,364.48,High
2023,12,18.4,27.9,140.1,251.87,1088275,662.44,Low
2023,12,10.8,25.0,731.97,131.94,5248338,178.36,High
2023,12,53.2,28.4,587.48,218.31,4622685,481.82,Medium
2023,12,93.4,27.9,614.42,215.38,4631943,320.6,High
2023,12,49.7,22.7,716.23,252.72,5332254,504.06,High
2023,12,68.7,26.6,387.63,179.87,2704433,429.29,Medium
2023,12,24.8,26.9,463.02,191.84,3502088,444.19,Medium
2023,12,37.2,27.1,199.06,193.37,1455789,522.98,Low
2023,12,15.8,29.4,280.74,205.86,2272815,489.57,Low
2023,12,66.3,28.9,365.55,229.93,2847392,572.1,Low
2023,12,68.1,25.9,322.58,231.62,2534368,584.23,Low
2023,12,95.5,23.0,180.03,237.71,1179120,652.38,Low
